uniprotkb_ac,condensate_id,condensate_name
Q8S6N5,5E9136F1,Stress Granule
Q07802,3CA9DEF4,EB1F condensate
P25786,4F6C34C9,senescence-associated nuclear proteasome foci
Q16186,4F6C34C9,senescence-associated nuclear proteasome foci
Q9DDD7,662EAB36,Transcription condensate
Q02241,B3A0EABC,Midbody Granule
Q7LC44,B3A0EABC,Midbody Granule
P50995,B3A0EABC,Midbody Granule
Q9ZST1,5E9136F1,Stress Granule
Q9SHF3,D78976C2,RH20 condensate
Q9CXC9,D9A36668,Transcriptional condensate
Q91WJ8,D9A36668,Transcriptional condensate
P97474,D9A36668,Transcriptional condensate
Q9H4B6,B15FE1AF,Hippo signalosome
Q9H8S9,B15FE1AF,Hippo signalosome
P46937,B15FE1AF,Hippo signalosome
Q9GZV5,B15FE1AF,Hippo signalosome
Q15018,232F8A39,P-body
Q10PL7,CDEBD68E,OsSRO1c-OsDREB2B condensate
Q5W6R4,CDEBD68E,OsSRO1c-OsDREB2B condensate
P31483,B3A0EABC,Midbody Granule
P11940,B3A0EABC,Midbody Granule
Q9H0H5,B3A0EABC,Midbody Granule
Q9UPU7,2EABBFCD,TBC1D2B condensate
Q94BR4,988B4B02,Plant Photobody
Q9NP61,DEE660B4,Stress granule
Q9NWT8,DEE660B4,Stress granule
P40381,678F8DAA,Heterochromatin
Q2QWU2,5E9136F1,Stress Granule
Q8SAY0,5E9136F1,Stress Granule
Q62521,D9A36668,Transcriptional condensate
Q9NRM7,B15FE1AF,Hippo signalosome
O95835,B15FE1AF,Hippo signalosome
Q13188,B15FE1AF,Hippo signalosome
Q9H425,DEE660B4,Stress granule
Q05682,DEE660B4,Stress granule
P0DP23,DEE660B4,Stress granule
Q13492,DEE660B4,Stress granule
Q08AD1,DEE660B4,Stress granule
P55210,DEE660B4,Stress granule
Q6P1N0,DEE660B4,Stress granule
Q9Y5K6,DEE660B4,Stress granule
P13569,DEE660B4,Stress granule
Q86X95,DEE660B4,Stress granule
P46108,DEE660B4,Stress granule
Q9NY93,DEE660B4,Stress granule
Q9UDY4,DEE660B4,Stress granule
O14640,DEE660B4,Stress granule
O43237,DEE660B4,Stress granule
Q9BUP0,DEE660B4,Stress granule
Q7Z2Z2,DEE660B4,Stress granule
P55010,DEE660B4,Stress granule
Q96EB1,DEE660B4,Stress granule
P06733,DEE660B4,Stress granule
Q9Y2J2,DEE660B4,Stress granule
P49327,DEE660B4,Stress granule
P04406,DEE660B4,Stress granule
Q5VSY0,DEE660B4,Stress granule
P52655,DEE660B4,Stress granule
Q00341,DEE660B4,Stress granule
Q53T59,DEE660B4,Stress granule
Q15652,DEE660B4,Stress granule
Q96AT1,DEE660B4,Stress granule
Q5T5P2,DEE660B4,Stress granule
Q03164,DEE660B4,Stress granule
P00338,DEE660B4,Stress granule
P07195,DEE660B4,Stress granule
P09382,DEE660B4,Stress granule
Q9BRT6,DEE660B4,Stress granule
P46821,DEE660B4,Stress granule
Q8IWC1,DEE660B4,Stress granule
P28482,DEE660B4,Stress granule
Q96KB5,DEE660B4,Stress granule
Q9NYJ8,DEE660B4,Stress granule
P42574,DEE660B4,Stress granule
O01477,8EC6ED41,SIMR foci
A0A140H547,5E22074F,Stress Granule
A0A7J6JSR9,5E22074F,Stress Granule
P55769,08386919,Dense Fibrillar Component
O60832,08386919,Dense Fibrillar Component
Q9NX24,08386919,Dense Fibrillar Component
Q9NPE3,08386919,Dense Fibrillar Component
Q9NY12,08386919,Dense Fibrillar Component
Q9C7W1,117BB047,PARCL condensate
O43781,1EF72FBA,ERES
Q9BZR9,9F779CC8,Nuclear body
Q8N684,1A18FFC4,Paraspeckle
Q6PFX9,18E63256,PARP5A–RNF146 condensate
P53010,E2C825DB,Translational Condensate
Q96MU7,0C658009,nYAC
P41887,F5301D48,Stress granule
E9P860,060EE9EF,Z-granule
Q9UER7,DABB4E53,LANA body
A0AAX6QHL1,B64524C9,Nuclear speckle
Q03513,04340D3C,Synthetic Condensate 000348
A0A0D9RRJ6,A617D9CE,Inclusion body
Q08379,AD8D327D,Golgi ribbon
H0WFA5,0E1CE0E6,Germ granule
Q08473,19A54EA0,Sponge body
P10276,1ED00101,Synthetic Condensate 000186
Q6PH08,05A797AF,Presynaptic clusters
O00567,08386919,Dense Fibrillar Component
P01100,1A18FFC4,Paraspeckle
Q52KN7,7B3AF3B0,Centrosome
O75460,DEE660B4,Stress granule
Q64028,A5CB8438,PcG body
P03523,01BEC43A,Synthetic Condensate 000315
Q9VV74,A086309B,U-body
Q14781,15E3C9A9,Synthetic Condensate 000166
I1YAP6,8C2F96ED,Centrosome
Q86UV6,8C2F96ED,Centrosome
Q86UV7,8C2F96ED,Centrosome
Q309B1,8C2F96ED,Centrosome
Q495X7,8C2F96ED,Centrosome
A6NDI0,8C2F96ED,Centrosome
P0CI25,8C2F96ED,Centrosome
Q96BQ3,8C2F96ED,Centrosome
O75382,8C2F96ED,Centrosome
P10067,4270DBEE,Synthetic Condensate 000246
P08670,75451661,Viral Factory
P00924,0F56F502,G-body
P35550,0640DAB7,Dense Fibrillar Component
Q8NG06,8C2F96ED,Centrosome
Q8IWZ4,8C2F96ED,Centrosome
Q8N7C3,8C2F96ED,Centrosome
A0A0D9RB41,A617D9CE,Inclusion body
Q9WH75,A617D9CE,Inclusion body
A0A0D9RHW7,A617D9CE,Inclusion body
Q09702,F5301D48,Stress granule
A0A076JUE1,2AFE1BD8,RdRp condensates
P07902,2AFE1BD8,RdRp condensates
O43463,AA62C26E,ORC1 bodies
Q91349,0DA90D7A,Nuclear pore complex
P25158-2,1DA11FFF,Germ granule
Q9BXT4,225F9C97,IMC (intermitochondrial cement)
P13179,A617D9CE,Inclusion body
Q9NQI0,2B1872D5,Balbiani body
Q9UHD9,075799D7,Synthetic Condensate 000085
Q9TYK1,07A7ED5B,Synthetic Condensate 000060
P19970,BCF8C0FA,FRQ condensate
O43561-2,03FC3A53,Synthetic Condensate 000074
M0R0X9,02F8D883,IFN-I transcriptional condensate
P08537,7B3AF3B0,Centrosome
Q9W6S8,26FE9D3B,Cajal body
P11211,A617D9CE,Inclusion body
O60942,DEE660B4,Stress granule
Q6PDM2,3F0300C2,Nuclear speckle
P22087,08386919,Dense Fibrillar Component
Q7M6Y5,017348A2,Synthetic Condensate 000276
Q13415,AA62C26E,ORC1 bodies
P10081,E2C825DB,Translational Condensate
P97311,01CA17F3,Centrosome
Q9WV60,01CA17F3,Centrosome
Q9JK30,01CA17F3,Centrosome
O08760,01CA17F3,Centrosome
Q9D4F8,01CA17F3,Centrosome
Q8R1Z4,01CA17F3,Centrosome
O08788,01CA17F3,Centrosome
Q8K389,01CA17F3,Centrosome
O35723,01CA17F3,Centrosome
Q9D1C2,01CA17F3,Centrosome
Q92804-2,01ADBBD5,Synthetic Condensate 000031
O62479,1E117272,Centrosome
Q02111,01CA17F3,Centrosome
P31431,D19EB1EA,SDC4 exosomal condensate
Q5JB61,D7FE2080,Nucleolus
P63074,1E07FF65,Neuronal RNP granule
O55017,05A797AF,Presynaptic clusters
P42858,1A18FFC4,Paraspeckle
Q15648,20D775CC,Synthetic Condensate 000188
Q14153,1A18FFC4,Paraspeckle
Q01844,1A18FFC4,Paraspeckle
Q9H1Q7,1A18FFC4,Paraspeckle
O43474,1A18FFC4,Paraspeckle
P87173,0808F6DD,P-body
Q8NBT0,03D56D03,Tau Condensate
P0C054,3A3AD14F,Aggresome
P22147,7CAF9006,Tam body
O95758,232F8A39,P-body
Q53EP0,232F8A39,P-body
Q02241,232F8A39,P-body
Q9UIV1,232F8A39,P-body
Q86XN8,232F8A39,P-body
P02787,232F8A39,P-body
Q9BZE4,232F8A39,P-body
O14717,232F8A39,P-body
O75533,232F8A39,P-body
O00410,1422620B,Synthetic Condensate 000017
Q2U5W7,8153499B,P-body
C5MKY7,0CEEA3E8,Synthetic Condensate 000006
P18272,75451661,Viral Factory
B9XZG7,C929E7F0,BR-body
Q9Y2X3,08386919,Dense Fibrillar Component
Q8IX01,232F8A39,P-body
Q31NB2,04340D3C,Synthetic Condensate 000348
O43561-2,1070A586,Synthetic Condensate 000045
P36041,E2C825DB,Translational Condensate
Q9XVS4,F3630F2C,Nuclear body
Q03513,42323686,Synthetic Condensate 000212
Q9CQJ4,A5CB8438,PcG body
Q9YGW7,DD98A56E,Balbiani body
P00880,29B486D9,Synthetic Condensate 000221
A0A059VCI1,2AFE1BD8,RdRp condensates
P26358,AA62C26E,ORC1 bodies
P45973,AA62C26E,ORC1 bodies
P11211,650D5353,Inclusion body
A1Z9P1,1DA11FFF,Germ granule
Q05785,18F6A7CA,Endocytic condensates
Q9QY24,1C395EBB,Arsenite-induced Necrosome
P27048,8BEB9125,Cajal body
Q8NFU7,6F24707C,Cajal body
Q09248,1E117272,Centrosome
P52912,650D5353,Inclusion body
Q5A0W9,1E246C77,Transcriptional condensate
Q07352,1A0651A8,Synthetic Condensate 000370
P0CJ47,4299E36E,Nucleolus
Q9FL12,4299E36E,Nucleolus
Q9FE18,4299E36E,Nucleolus
Q56WD9,4299E36E,Nucleolus
Q84W89,4299E36E,Nucleolus
Q9SS61,4299E36E,Nucleolus
Q5E924,4299E36E,Nucleolus
Q9M1J9,4299E36E,Nucleolus
Q8RXU6,4299E36E,Nucleolus
Q9C6C2,4299E36E,Nucleolus
Q9LYJ9,4299E36E,Nucleolus
Q94KE2,4299E36E,Nucleolus
P92966,4299E36E,Nucleolus
F4J8X6,4299E36E,Nucleolus
F4HR02,4299E36E,Nucleolus
Q940Y3,4299E36E,Nucleolus
A0A219I0W9,4299E36E,Nucleolus
Q8RWN9,4299E36E,Nucleolus
Q04836,4299E36E,Nucleolus
Q9LJR2,4299E36E,Nucleolus
Q9LY66,4299E36E,Nucleolus
Q9SIB9,4299E36E,Nucleolus
Q9SCW1,4299E36E,Nucleolus
Q1H5C9,4299E36E,Nucleolus
Q04637,3190BB68,inclusion body-associated granule (IBAG)
G5EBV6,3DE2549A,PGL granules
P35637,28F24DDF,Synthetic Condensate 000256
Q42351,4299E36E,Nucleolus
P0A6H5,3A3AD14F,Aggresome
O75175,232F8A39,P-body
Q9HBD1,232F8A39,P-body
Q96PU8,232F8A39,P-body
P43243,232F8A39,P-body
Q14151,232F8A39,P-body
Q9NVP1,232F8A39,P-body
Q14690,232F8A39,P-body
Q96GA3,232F8A39,P-body
O43390,232F8A39,P-body
O15116,232F8A39,P-body
P63174,34881ED2,Nucleolus
Q96QP1,232F8A39,P-body
O15226,232F8A39,P-body
Q92945,232F8A39,P-body
P47929,232F8A39,P-body
P33993,232F8A39,P-body
Q14980,232F8A39,P-body
Q13310,232F8A39,P-body
B7Z4B8,232F8A39,P-body
O75340,232F8A39,P-body
Q9Y2W1,232F8A39,P-body
Q12955,232F8A39,P-body
Q9Y520,232F8A39,P-body
Q07021,232F8A39,P-body
Q96E39,232F8A39,P-body
Q9UM54,232F8A39,P-body
Q14692,232F8A39,P-body
Q6UWP8,232F8A39,P-body
Q9C0J8,232F8A39,P-body
Q9Y5S9,232F8A39,P-body
H0YMD0,232F8A39,P-body
Q01469,232F8A39,P-body
P27635,232F8A39,P-body
Q9Y2K5,232F8A39,P-body
Q92841,232F8A39,P-body
Q9BVP2,232F8A39,P-body
Q12986,232F8A39,P-body
Q9P2I0,232F8A39,P-body
Q9NX58,232F8A39,P-body
P47710,232F8A39,P-body
Q7Z739,232F8A39,P-body
Q9H7B2,232F8A39,P-body
P14866,232F8A39,P-body
F2Z388,232F8A39,P-body
P60709,232F8A39,P-body
Q9BQA1,232F8A39,P-body
P05089,232F8A39,P-body
Q5QPL9,232F8A39,P-body
E1P5S2,232F8A39,P-body
P07910,232F8A39,P-body
Q9H9G7,232F8A39,P-body
Q14201,232F8A39,P-body
O94832,232F8A39,P-body
Q96LI5,232F8A39,P-body
Q7Z2W4,232F8A39,P-body
P09012,232F8A39,P-body
Q9NW13,232F8A39,P-body
P01876,232F8A39,P-body
Q969Q0,232F8A39,P-body
P28288,232F8A39,P-body
P49748,232F8A39,P-body
P18085,232F8A39,P-body
Q13951,232F8A39,P-body
Q00610,232F8A39,P-body
O60832,232F8A39,P-body
O15371,232F8A39,P-body
P57678,232F8A39,P-body
P55084,232F8A39,P-body
Q9BUJ2,232F8A39,P-body
Q9UHB6,232F8A39,P-body
O94776,232F8A39,P-body
Q6UB35,232F8A39,P-body
Q14764,232F8A39,P-body
P52948,232F8A39,P-body
Q9H307,232F8A39,P-body
O43242,232F8A39,P-body
Q14699,232F8A39,P-body
Q02878,232F8A39,P-body
Q9Y230,232F8A39,P-body
Q00325,232F8A39,P-body
P42224,232F8A39,P-body
P23381,232F8A39,P-body
P42731,24475C75,Stress granule
A0A1I9LSB9,24475C75,Stress granule
Q9FFQ1,24475C75,Stress granule
P0DTC5,38D1B6BE,SARS-CoV-2 condensate
P36970,246D7041,Chromatoid body
P24928,38EC0B30,Transcriptional condensate
Q09472,38EC0B30,Transcriptional condensate
Q8N7H5,38EC0B30,Transcriptional condensate
Q8WUX9,38BEFE36,Synthetic Condensate 000277
O00444,2A09918C,Synthetic Condensate 000359
P62081,232F8A39,P-body
P10636,24B12ACB,Synthetic Condensate 000346
Q9H0J9,232F8A39,P-body
P34331-2,2839F8E0,Synthetic Condensate 000108
Q8NDV7,278829DE,Chromatoid body
P09651-2,25CCE98C,Synthetic Condensate 000047
Q6ZRV2,86762C76,ZNFX1 condensate
P0AEX9,7ADEF05E,Synthetic Condensate 000039
O60563,38EC0B30,Transcriptional condensate
Q8I0P1,2838EF58,Centrosome
A0A0B4KFL3,2838EF58,Centrosome
Q9VAP2,2838EF58,Centrosome
Q9S9P3,4299E36E,Nucleolus
Q9SRZ6,4299E36E,Nucleolus
P42742,4299E36E,Nucleolus
Q5XEV4,4299E36E,Nucleolus
Q9LVH1,4299E36E,Nucleolus
Q9FG30,4299E36E,Nucleolus
Q01525,4299E36E,Nucleolus
Q96252,4299E36E,Nucleolus
Q94K85,4299E36E,Nucleolus
Q9ZV45,4299E36E,Nucleolus
F4HZ82,4299E36E,Nucleolus
Q9SN96,4299E36E,Nucleolus
P25071,4299E36E,Nucleolus
Q9SAJ4,4299E36E,Nucleolus
Q9S7L9,4299E36E,Nucleolus
O81147,4299E36E,Nucleolus
Q9FNH2,4299E36E,Nucleolus
Q9LFP1,4299E36E,Nucleolus
Q9FLW9,4299E36E,Nucleolus
Q9M336,4299E36E,Nucleolus
Q9LSG3,4299E36E,Nucleolus
F4J8L1,4299E36E,Nucleolus
Q9M0B6,4299E36E,Nucleolus
P30186,4299E36E,Nucleolus
Q9ASW8,4299E36E,Nucleolus
O80704,4299E36E,Nucleolus
P30184,4299E36E,Nucleolus
F4JRE0,4299E36E,Nucleolus
P59233,4299E36E,Nucleolus
Q8H104,4299E36E,Nucleolus
Q9SSF1,4299E36E,Nucleolus
Q8RY12,4299E36E,Nucleolus
Q93VI4,4299E36E,Nucleolus
Q9ZPI1,4299E36E,Nucleolus
F4JSC0,4299E36E,Nucleolus
Q9LPW0,4299E36E,Nucleolus
Q9FJJ1,4299E36E,Nucleolus
Q9LZM6,4299E36E,Nucleolus
F4JRD3,4299E36E,Nucleolus
F4I4Q1,4299E36E,Nucleolus
Q9ZUF6,4299E36E,Nucleolus
Q9LIN9,4299E36E,Nucleolus
Q9SPK5,4299E36E,Nucleolus
Q9LRZ3,4299E36E,Nucleolus
Q42340,4299E36E,Nucleolus
P42798,4299E36E,Nucleolus
Q9SGE9,4299E36E,Nucleolus
Q94EJ6,4299E36E,Nucleolus
O23049,4299E36E,Nucleolus
P83483,4299E36E,Nucleolus
Q8H0S3,4299E36E,Nucleolus
Q9LZQ9,4299E36E,Nucleolus
Q8L719,4299E36E,Nucleolus
Q8S8M9,4299E36E,Nucleolus
Q944K2,4299E36E,Nucleolus
Q41931,4299E36E,Nucleolus
Q9SXS7,4299E36E,Nucleolus
F4IRA9,4299E36E,Nucleolus
A0A2H1ZEE9,4299E36E,Nucleolus
F4IE14,4299E36E,Nucleolus
Q8RWK8,4299E36E,Nucleolus
Q7Y175,4299E36E,Nucleolus
Q01667,4299E36E,Nucleolus
Q9LJX4,4299E36E,Nucleolus
A9LLI7,4299E36E,Nucleolus
Q93Z70,4299E36E,Nucleolus
Q5XF06,4299E36E,Nucleolus
Q96300,4299E36E,Nucleolus
Q9SKD3,4299E36E,Nucleolus
Q9SIV2,4299E36E,Nucleolus
Q9SZ30,4299E36E,Nucleolus
O82265,4299E36E,Nucleolus
Q9LHG0,4299E36E,Nucleolus
Q9C7N5,4299E36E,Nucleolus
Q8LG05,4299E36E,Nucleolus
Q9FYF8,4299E36E,Nucleolus
Q9LIA8,4299E36E,Nucleolus
P29197,4299E36E,Nucleolus
Q9SF55,4299E36E,Nucleolus
Q8GXB7,4299E36E,Nucleolus
Q8RXF1,4299E36E,Nucleolus
Q9SCT4,4299E36E,Nucleolus
B3LF48,4299E36E,Nucleolus
Q8LA16,4299E36E,Nucleolus
Q9FPF0,4299E36E,Nucleolus
Q9LFU5,4299E36E,Nucleolus
Q93ZH3,4299E36E,Nucleolus
P51414,4299E36E,Nucleolus
F4JT92,4299E36E,Nucleolus
Q9STY6,4299E36E,Nucleolus
P31265,4299E36E,Nucleolus
Q9LVN7,4299E36E,Nucleolus
F4JLM5,4299E36E,Nucleolus
Q8H1E2,4299E36E,Nucleolus
Q9SH69,4299E36E,Nucleolus
P17597,4299E36E,Nucleolus
O64764,4299E36E,Nucleolus
Q9M223,4299E36E,Nucleolus
Q9SSD2,4299E36E,Nucleolus
Q9FJH6,4299E36E,Nucleolus
Q9SUW2,4299E36E,Nucleolus
Q8LD27,4299E36E,Nucleolus
O23144,4299E36E,Nucleolus
P41376,4299E36E,Nucleolus
Q8W4H7,4299E36E,Nucleolus
F4ICK8,4299E36E,Nucleolus
Q9CAN8,4299E36E,Nucleolus
Q38867,4299E36E,Nucleolus
O22892,4299E36E,Nucleolus
Q94BY3,4299E36E,Nucleolus
F4JFN3,4299E36E,Nucleolus
Q8VYZ5,4299E36E,Nucleolus
F4I4Q9,4299E36E,Nucleolus
P22738,4299E36E,Nucleolus
Q93ZM7,4299E36E,Nucleolus
A0A1P8BB34,4299E36E,Nucleolus
O64740,4299E36E,Nucleolus
Q42601,4299E36E,Nucleolus
P50546,4299E36E,Nucleolus
Q8VYF7,4299E36E,Nucleolus
O22268,4299E36E,Nucleolus
Q8RXQ4,4299E36E,Nucleolus
Q9SHP0,4299E36E,Nucleolus
Q7X9I4,4299E36E,Nucleolus
O23207,4299E36E,Nucleolus
O80450,4299E36E,Nucleolus
O22714,4299E36E,Nucleolus
Q67YI9,4299E36E,Nucleolus
Q9S714,4299E36E,Nucleolus
Q9C5N2,4299E36E,Nucleolus
Q8W575,4299E36E,Nucleolus
A0A1P8AM23,4299E36E,Nucleolus
Q9FV53,4299E36E,Nucleolus
F4I1E5,4299E36E,Nucleolus
O81821,4299E36E,Nucleolus
Q94KE3,4299E36E,Nucleolus
Q1EBV7,4299E36E,Nucleolus
O49460,4299E36E,Nucleolus
O49447,4299E36E,Nucleolus
Q8RY25,4299E36E,Nucleolus
Q9LQ43,4299E36E,Nucleolus
Q9LVW7,4299E36E,Nucleolus
P25857,4299E36E,Nucleolus
Q9SRL6,4299E36E,Nucleolus
P92994,4299E36E,Nucleolus
Q9S7E4,4299E36E,Nucleolus
P43333,4299E36E,Nucleolus
Q9SB63,4299E36E,Nucleolus
Q93VT9,4299E36E,Nucleolus
Q9LU85,4299E36E,Nucleolus
Q94BZ7,4299E36E,Nucleolus
Q9LV35,4299E36E,Nucleolus
Q38935,4299E36E,Nucleolus
P46286,4299E36E,Nucleolus
Q9LZP4,4299E36E,Nucleolus
F4IH25,4299E36E,Nucleolus
Q9M0N1,4299E36E,Nucleolus
Q9SUN5,4299E36E,Nucleolus
Q8L641,4299E36E,Nucleolus
Q3E6S8,4299E36E,Nucleolus
Q8VZW6,4299E36E,Nucleolus
Q9FJ79,4299E36E,Nucleolus
Q9LTT8,4299E36E,Nucleolus
Q9LML3,4299E36E,Nucleolus
Q9FVE6,4299E36E,Nucleolus
F4I4N4,4299E36E,Nucleolus
Q9FVV7,4299E36E,Nucleolus
P51818,4299E36E,Nucleolus
Q9SUI5,4299E36E,Nucleolus
Q9SK22,4299E36E,Nucleolus
Q93XX8,4299E36E,Nucleolus
F4J381,4299E36E,Nucleolus
Q9LFW1,4299E36E,Nucleolus
Q9LUT0,4299E36E,Nucleolus
Q9FJA6,4299E36E,Nucleolus
Q9LVL2,4299E36E,Nucleolus
Q940P8,4299E36E,Nucleolus
O22224,4299E36E,Nucleolus
P34795,4299E36E,Nucleolus
F4K087,4299E36E,Nucleolus
Q96529,4299E36E,Nucleolus
Q8L3P4,4299E36E,Nucleolus
O22165,4299E36E,Nucleolus
Q9ZSK4,4299E36E,Nucleolus
Q9CAX7,4299E36E,Nucleolus
Q9FHM5,4299E36E,Nucleolus
Q84JB7,4299E36E,Nucleolus
O75439,5965E019,mtRNA granule
P49406,5965E019,mtRNA granule
P22087,6F24707C,Cajal body
Q00059,5965E019,mtRNA granule
A0A287B5D7,72FAB94F,Nucleolus
O95602,6F24707C,Cajal body
P62320,5E82D60E,Nucleolus
Q8WWY3,6F24707C,Cajal body
Q9BUR4,6F24707C,Cajal body
Q5JVS0,6F24707C,Cajal body
Q9Y2F5,6F24707C,Cajal body
Q8C1B1,763F4AA2,Synthetic Condensate 000378
P49721,550E224B,Proteasome condensate
Q3B8L6,78E86D56,Mitochondrial cloud
Q58E16,78E86D56,Mitochondrial cloud
Q6JA20,78E86D56,Mitochondrial cloud
Q7SYT0,78E86D56,Mitochondrial cloud
P48597,78E86D56,Mitochondrial cloud
Q7SZ23,78E86D56,Mitochondrial cloud
Q8AVI7,78E86D56,Mitochondrial cloud
Q7SZA4,78E86D56,Mitochondrial cloud
A0A1L8EMY5,78E86D56,Mitochondrial cloud
A0A1L8EQD3,78E86D56,Mitochondrial cloud
G3GBS3,78E86D56,Mitochondrial cloud
Q6GNX6,78E86D56,Mitochondrial cloud
Q7SYS3,78E86D56,Mitochondrial cloud
Q5U4J6,78E86D56,Mitochondrial cloud
A0A8M2,78E86D56,Mitochondrial cloud
Q4QR44,78E86D56,Mitochondrial cloud
P23403,78E86D56,Mitochondrial cloud
A0A1L8EKL0,78E86D56,Mitochondrial cloud
Q6GMY9,78E86D56,Mitochondrial cloud
Q5MNU4,78E86D56,Mitochondrial cloud
Q6PGS3,78E86D56,Mitochondrial cloud
Q6PE96,78E86D56,Mitochondrial cloud
A0A1L8HRP3,78E86D56,Mitochondrial cloud
O93503,78E86D56,Mitochondrial cloud
Q6AX83,78E86D56,Mitochondrial cloud
Q7SZ24,78E86D56,Mitochondrial cloud
Q6GLZ1,78E86D56,Mitochondrial cloud
Q6GR11,78E86D56,Mitochondrial cloud
P02362,78E86D56,Mitochondrial cloud
B2GTX0,78E86D56,Mitochondrial cloud
A0A1L8HHL7,78E86D56,Mitochondrial cloud
Q5HZQ7,78E86D56,Mitochondrial cloud
A0A1L8FCQ5,78E86D56,Mitochondrial cloud
A0A1L8G7J1,78E86D56,Mitochondrial cloud
A0A1L8GF86,78E86D56,Mitochondrial cloud
Q7SYU3,78E86D56,Mitochondrial cloud
P91349,49499F59,Synthetic Condensate 000132
P34791,4F8E82B6,Chloroplast Stress granule
Q9Y7J6,576F0A76,Centrosome
O94534,576F0A76,Centrosome
Q10428,576F0A76,Centrosome
G5EC86,73A75392,P-granule
Q9XUV0,73A75392,P-granule
G5EEM5,73A75392,P-granule
A0A7J6K3E8,5E22074F,Stress Granule
O13670,576F0A76,Centrosome
P90613,5E22074F,Stress Granule
P92812,5E9136F1,Stress Granule
Q80X82,50782855,Histone Locus Body
Q24572,58FDC23F,PcG body
P40337,6A1B29D1,A-bodies
Q06967,5E9136F1,Stress Granule
Q7JN06,5A480847,Insulator body
Q07666,462A97B5,Leucocyte nuclear body
P03372,462A97B5,Leucocyte nuclear body
P00880,6EF1C41E,Synthetic Condensate 000225
O75525,62EA6512,Sam68 nuclear body
Q15717,44FCF654,Synthetic Condensate 000363
A0A2S0NLP0,5FC38D49,GCRV viroplasm
Q8JZQ9,650D5353,Inclusion body
P54727,4F6C34C9,senescence-associated nuclear proteasome foci
P84104,5E82D60E,Nucleolus
A0A1U9W1C6,5FD407E4,Inclusion Body
P38182,6697AF75,Synthetic Condensate 000332
Q13263,76F9ED9B,Synthetic Condensate 000325
Q06787,6209F224,Synthetic Condensate 000281
Q02630,691A1FB1,Nuclear pore complex
Q7ZX69,78E86D56,Mitochondrial cloud
Q9R1R2,764D0258,Neuronal RNP granule
Q9M0I7,4299E36E,Nucleolus
Q9GZR7,91857CE7,Nucleolus
P20671,91857CE7,Nucleolus
P33992,91857CE7,Nucleolus
O00571,91857CE7,Nucleolus
Q96BT1,91857CE7,Nucleolus
O15446,91857CE7,Nucleolus
P55209,91857CE7,Nucleolus
Q5UE93,91857CE7,Nucleolus
P38646,91857CE7,Nucleolus
O95336,91857CE7,Nucleolus
O75340,91857CE7,Nucleolus
Q15717,91857CE7,Nucleolus
O00541,91857CE7,Nucleolus
P53999,91857CE7,Nucleolus
P61201,91857CE7,Nucleolus
P13984,91857CE7,Nucleolus
Q8N8A6,91857CE7,Nucleolus
P28066,91857CE7,Nucleolus
Q00526,91857CE7,Nucleolus
Q99986,91857CE7,Nucleolus
Q7LBC6,91857CE7,Nucleolus
Q01469,91857CE7,Nucleolus
P78371,91857CE7,Nucleolus
Q9UBQ5,91857CE7,Nucleolus
O75155,91857CE7,Nucleolus
Q969K3,91857CE7,Nucleolus
P39656,91857CE7,Nucleolus
Q14088,91857CE7,Nucleolus
O14979,91857CE7,Nucleolus
P49450,91857CE7,Nucleolus
O75525,91857CE7,Nucleolus
P35637,943B2789,Synthetic Condensate 000008
O75604,8C2F96ED,Centrosome
Q8N114,8DB3D246,SCOTIN condensate
Q9NZJ0,8C2F96ED,Centrosome
Q13487,8C2F96ED,Centrosome
Q04759,8C2F96ED,Centrosome
O60260,8C2F96ED,Centrosome
O14980,8C2F96ED,Centrosome
Q9BRK4,8C2F96ED,Centrosome
P58062,8C2F96ED,Centrosome
Q99689,8C2F96ED,Centrosome
Q00613,8C2F96ED,Centrosome
Q9Y3M2,8C2F96ED,Centrosome
Q15172,8C2F96ED,Centrosome
Q96RT7,8C2F96ED,Centrosome
Q5TB80,8C2F96ED,Centrosome
P05771,8C2F96ED,Centrosome
Q8TAP9,8C2F96ED,Centrosome
P34947,8C2F96ED,Centrosome
P84243,8C2F96ED,Centrosome
Q14674,8C2F96ED,Centrosome
Q9BXL8,8C2F96ED,Centrosome
Q9NVR7,8C2F96ED,Centrosome
P06241,8C2F96ED,Centrosome
Q13509,8C2F96ED,Centrosome
A6NKF1,8C2F96ED,Centrosome
P33981,8C2F96ED,Centrosome
Q5TZA2,8C2F96ED,Centrosome
Q9BUF7,8C2F96ED,Centrosome
P19174,8C2F96ED,Centrosome
Q06323,8C2F96ED,Centrosome
P42336,8C2F96ED,Centrosome
P62195,8C2F96ED,Centrosome
Q8TAP6,8C2F96ED,Centrosome
P00491,8C2F96ED,Centrosome
P07900,8C2F96ED,Centrosome
O94986,8C2F96ED,Centrosome
Q9NYP3,8C2F96ED,Centrosome
P54652,8C2F96ED,Centrosome
P51955,8C2F96ED,Centrosome
Q8N3I7,8C2F96ED,Centrosome
Q8TDC3,8C2F96ED,Centrosome
P11142,8C2F96ED,Centrosome
P81274,8C2F96ED,Centrosome
Q9BVA0,8C2F96ED,Centrosome
P30305,8C2F96ED,Centrosome
Q8NI51,8C2F96ED,Centrosome
P52732,8C2F96ED,Centrosome
P49454,8C2F96ED,Centrosome
Q8NBT0,8C2F96ED,Centrosome
Q2KHM9,8C2F96ED,Centrosome
